Idx;time (epoch);deltaT;deltaDist (km);deltaT(2);cog;sog (kn)
131081;1680441576000;1000;0.000067;=(B7981-B7980);;0.037
131096;1680441577000;1000;0.000067;=(B7982-B7981);;0.087
131114;1680441578000;1000;0.000095;=(B7983-B7982);;0.084
131129;1680441579000;1000;0.000095;=(B7984-B7983);;0.046
131147;1680441580000;1000;0.000065;=(B7985-B7984);;0.056
131162;1680441581000;1000;0.000095;=(B7986-B7985);;0.059
131180;1680441582000;1000;0.000104;=(B7987-B7986);;0.01
131195;1680441583000;1000;0.000119;=(B7988-B7987);;0.068
131213;1680441584000;1000;0.000179;=(B7989-B7988);;0.087
131228;1680441585000;1000;0.000125;=(B7990-B7989);;0.053
131246;1680441586000;1000;0.000113;=(B7991-B7990);;0.114
131261;1680441587000;1000;0.000084;=(B7992-B7991);;0.063
131279;1680441588000;1000;0.000107;=(B7993-B7992);;0.008
131294;1680441589000;1000;0.000090;=(B7994-B7993);;0.024
131312;1680441590000;1000;0.000057;=(B7995-B7994);;0.076
131327;1680441591000;1000;0.000077;=(B7996-B7995);;0.061
131342;1680441592000;1000;0.000095;=(B7997-B7996);;0.084
131360;1680441593000;1000;0.000114;=(B7998-B7997);;0.036
131375;1680441594000;1000;0.000039;=(B7999-B7998);;0.064
131393;1680441595000;1000;0.000105;=(B8000-B7999);;0.093
131408;1680441596000;1000;0.000000;=(B8001-B8000);;0.094
131426;1680441597000;1000;0.000042;=(B8002-B8001);;0.102
131441;1680441598000;1000;0.000100;=(B8003-B8002);;0.074
131459;1680441599000;1000;0.000075;=(B8004-B8003);;0.101
131474;1680441600000;1000;0.000037;=(B8005-B8004);;0.072
131492;1680441601000;1000;0.000075;=(B8006-B8005);;0.169
131507;1680441602000;1000;0.000061;=(B8007-B8006);;0.076
131525;1680441603000;1000;0.000019;=(B8008-B8007);;0.151
131540;1680441604000;1000;0.000117;=(B8009-B8008);;0.018
131558;1680441605000;1000;0.000097;=(B8010-B8009);;0.075
131573;1680441606000;1000;0.000107;=(B8011-B8010);;0.081
131588;1680441607000;1000;0.000119;=(B8012-B8011);;0.054
131606;1680441608000;1000;0.000084;=(B8013-B8012);;0.09
131621;1680441609000;1000;0.000102;=(B8014-B8013);;0.051
131639;1680441610000;1000;0.000265;=(B8015-B8014);;0.505
131654;1680441611000;1000;0.000031;=(B8016-B8015);;0.054
131672;1680441612000;1000;0.000261;=(B8017-B8016);;0.418
131687;1680441613000;1000;0.000233;=(B8018-B8017);;0.474
131705;1680441614000;1000;0.000031;=(B8019-B8018);;0.03
131720;1680441615000;1000;0.000039;=(B8020-B8019);;0.067
131738;1680441616000;1000;0.000045;=(B8021-B8020);;0.073
131753;1680441617000;1000;0.000057;=(B8022-B8021);;0.002
131771;1680441618000;1000;0.000106;=(B8023-B8022);;0.075
131786;1680441619000;1000;0.000134;=(B8024-B8023);;0.096
131804;1680441620000;1000;0.000083;=(B8025-B8024);;0.033
131819;1680441621000;1000;0.000056;=(B8026-B8025);;0.058
131837;1680441622000;1000;0.000075;=(B8027-B8026);;0.012
131852;1680441623000;1000;0.000037;=(B8028-B8027);;0.066
131867;1680441624000;1000;0.000105;=(B8029-B8028);;0.062
131885;1680441625000;1000;0.000189;=(B8030-B8029);;0.062
131900;1680441626000;1000;0.000053;=(B8031-B8030);;0.039
131918;1680441627000;1000;0.000061;=(B8032-B8031);;0.016
131933;1680441628000;1000;0.000025;=(B8033-B8032);;0.007
131951;1680441629000;1000;0.000075;=(B8034-B8033);;0.056
131966;1680441630000;1000;0.000074;=(B8035-B8034);;0.013
131984;1680441631000;1000;0.000104;=(B8036-B8035);;0.061
131999;1680441632000;1000;0.000062;=(B8037-B8036);;0.059
132017;1680441633000;1000;0.000025;=(B8038-B8037);;0.059
132032;1680441634000;1000;0.000039;=(B8039-B8038);;0.054
132050;1680441635000;1000;0.000022;=(B8040-B8039);;0.031
132065;1680441636000;1000;0.000056;=(B8041-B8040);;0.056
132083;1680441637000;1000;0.000057;=(B8042-B8041);;0.039
132098;1680441638000;1000;0.000031;=(B8043-B8042);;0.028
132113;1680441639000;1000;0.000013;=(B8044-B8043);;0.05
132131;1680441640000;1000;0.000019;=(B8045-B8044);;0.057
132146;1680441641000;1000;0.000038;=(B8046-B8045);;0.095
132164;1680441642000;1000;0.000057;=(B8047-B8046);;0.039
132179;1680441643000;1000;0.000105;=(B8048-B8047);;0.019
132197;1680441644000;1000;0.000013;=(B8049-B8048);;0.027
132212;1680441645000;1000;0.000022;=(B8050-B8049);;0.06
132230;1680441646000;1000;0.000074;=(B8051-B8050);;0.034
132245;1680441647000;1000;0.000062;=(B8052-B8051);;0.028
132263;1680441648000;1000;0.000038;=(B8053-B8052);;0.025
132278;1680441649000;1000;0.000053;=(B8054-B8053);;0.098
132296;1680441650000;1000;0.000031;=(B8055-B8054);;0.048
132311;1680441651000;1000;0.000062;=(B8056-B8055);;0.021
132329;1680441652000;1000;0.000050;=(B8057-B8056);;0.031
132344;1680441653000;1000;0.000038;=(B8058-B8057);;0.079
132359;1680441654000;1000;0.000038;=(B8059-B8058);;0.041
132377;1680441655000;1000;0.000038;=(B8060-B8059);;0.072
132392;1680441656000;1000;0.000039;=(B8061-B8060);;0.067
132410;1680441657000;1000;0.000042;=(B8062-B8061);;0.043
132425;1680441658000;1000;0.000013;=(B8063-B8062);;0.06
132443;1680441659000;1000;0.000031;=(B8064-B8063);;0.079
132458;1680441660000;1000;0.000038;=(B8065-B8064);;0.031
132476;1680441661000;1000;0.000062;=(B8066-B8065);;0.056
132491;1680441662000;1000;0.000053;=(B8067-B8066);;0.026
132509;1680441663000;1000;0.000065;=(B8068-B8067);;0.078
132524;1680441664000;1000;0.000050;=(B8069-B8068);;0.049
132542;1680441665000;1000;0.000038;=(B8070-B8069);;0.087
132557;1680441666000;1000;0.000077;=(B8071-B8070);;0.037
132575;1680441667000;1000;0.000053;=(B8072-B8071);;0.053
132590;1680441668000;1000;0.000038;=(B8073-B8072);;0.047
132605;1680441669000;1000;0.000000;=(B8074-B8073);;0.051
132623;1680441670000;1000;0.000045;=(B8075-B8074);;0.021
132638;1680441671000;1000;0.000031;=(B8076-B8075);;0.014
132656;1680441672000;1000;0.000042;=(B8077-B8076);;0.036
132671;1680441673000;1000;0.000065;=(B8078-B8077);;0.062
132689;1680441674000;1000;0.000062;=(B8079-B8078);;0.017
132704;1680441675000;1000;0.000053;=(B8080-B8079);;0.088
132722;1680441676000;1000;0.000075;=(B8081-B8080);;0.003
132737;1680441677000;1000;0.000031;=(B8082-B8081);;0.014
132755;1680441678000;1000;0.000083;=(B8083-B8082);;0.024
132770;1680441679000;1000;0.000045;=(B8084-B8083);;0.039
132788;1680441680000;1000;0.000065;=(B8085-B8084);;0.016
132803;1680441681000;1000;0.000038;=(B8086-B8085);;0.016
132821;1680441682000;1000;0.000053;=(B8087-B8086);;0.028
132836;1680441683000;1000;0.000042;=(B8088-B8087);;0.037
132851;1680441684000;1000;0.000042;=(B8089-B8088);;0.035
132869;1680441685000;1000;0.000102;=(B8090-B8089);;0.016
132884;1680441686000;1000;0.000084;=(B8091-B8090);;0.049
132902;1680441687000;1000;0.000042;=(B8092-B8091);;0.022
132917;1680441688000;1000;0.000077;=(B8093-B8092);;0.013
132935;1680441689000;1000;0.000075;=(B8094-B8093);;0.043
132950;1680441690000;1000;0.000065;=(B8095-B8094);;0.015
132968;1680441691000;1000;0.000063;=(B8096-B8095);;0.031
132983;1680441692000;1000;0.000063;=(B8097-B8096);;0.053
133001;1680441693000;1000;0.000075;=(B8098-B8097);;0.029
133016;1680441694000;1000;0.000031;=(B8099-B8098);;0.024
133034;1680441695000;1000;0.000038;=(B8100-B8099);;0.041
133049;1680441696000;1000;0.000025;=(B8101-B8100);;0.053
133067;1680441697000;1000;0.000013;=(B8102-B8101);;0.016
133082;1680441698000;1000;0.000050;=(B8103-B8102);;0.048
133097;1680441699000;1000;0.000053;=(B8104-B8103);;0.027
133115;1680441700000;1000;0.000000;=(B8105-B8104);;0.068
133130;1680441701000;1000;0.000038;=(B8106-B8105);;0.048
133148;1680441702000;1000;0.000063;=(B8107-B8106);;0.044
133163;1680441703000;1000;0.000045;=(B8108-B8107);;0.023
133181;1680441704000;1000;0.000038;=(B8109-B8108);;0.016
133196;1680441705000;1000;0.000053;=(B8110-B8109);;0.029
133214;1680441706000;1000;0.000053;=(B8111-B8110);;0.04
133229;1680441707000;1000;0.000084;=(B8112-B8111);;0.064
133247;1680441708000;1000;0.000013;=(B8113-B8112);;0.02
133262;1680441709000;1000;0.000096;=(B8114-B8113);;0.062
133280;1680441710000;1000;0.000078;=(B8115-B8114);;0.073
133295;1680441711000;1000;0.000000;=(B8116-B8115);;0.084
133313;1680441712000;1000;0.000057;=(B8117-B8116);;0.1
133328;1680441713000;1000;0.000013;=(B8118-B8117);;0.083
133346;1680441714000;1000;0.000038;=(B8119-B8118);;0.057
133361;1680441715000;1000;0.000031;=(B8120-B8119);;0.066
133376;1680441716000;1000;0.000042;=(B8121-B8120);;0.053
133394;1680441717000;1000;0.000053;=(B8122-B8121);;0.009
133409;1680441718000;1000;0.000148;=(B8123-B8122);;0.049
133427;1680441719000;1000;0.000128;=(B8124-B8123);;0.069
133442;1680441720000;1000;0.000090;=(B8125-B8124);;0.031
133460;1680441721000;1000;0.000022;=(B8126-B8125);;0.034
133475;1680441722000;1000;0.000075;=(B8127-B8126);;0.015
133493;1680441723000;1000;0.000057;=(B8128-B8127);;0.042
133508;1680441724000;1000;0.000061;=(B8129-B8128);;0.029
133526;1680441725000;1000;0.000053;=(B8130-B8129);;0.062
133541;1680441726000;1000;0.000031;=(B8131-B8130);;0.016
133559;1680441727000;1000;0.000031;=(B8132-B8131);;0.051
133574;1680441728000;1000;0.000031;=(B8133-B8132);;0.074
133592;1680441729000;1000;0.000039;=(B8134-B8133);;0.042
133607;1680441730000;1000;0.000019;=(B8135-B8134);;0.037
133622;1680441731000;1000;0.000053;=(B8136-B8135);;0.055
133640;1680441732000;1000;0.000090;=(B8137-B8136);;0.023
133655;1680441733000;1000;0.000090;=(B8138-B8137);;0.052
133673;1680441734000;1000;0.000042;=(B8139-B8138);;0.048
133688;1680441735000;1000;0.000056;=(B8140-B8139);;0.04
133706;1680441736000;1000;0.000053;=(B8141-B8140);;0.036
133721;1680441737000;1000;0.000061;=(B8142-B8141);;0.022
133739;1680441738000;1000;0.000061;=(B8143-B8142);;0.056
133754;1680441739000;1000;0.000025;=(B8144-B8143);;0.053
133772;1680441740000;1000;0.000025;=(B8145-B8144);;0.016
133787;1680441741000;1000;0.000031;=(B8146-B8145);;0.06
133805;1680441742000;1000;0.000031;=(B8147-B8146);;0.012
133820;1680441743000;1000;0.000053;=(B8148-B8147);;0.054
133838;1680441744000;1000;0.000022;=(B8149-B8148);;0.059
133853;1680441745000;1000;0.000042;=(B8150-B8149);;0.044
133868;1680441746000;1000;0.000065;=(B8151-B8150);;0.08
133886;1680441747000;1000;0.000057;=(B8152-B8151);;0.053
133901;1680441748000;1000;0.000013;=(B8153-B8152);;0.046
133919;1680441749000;1000;0.000037;=(B8154-B8153);;0.021
133934;1680441750000;1000;0.000013;=(B8155-B8154);;0.034
133952;1680441751000;1000;0.000031;=(B8156-B8155);;0.058
133967;1680441752000;1000;0.000045;=(B8157-B8156);;0.019
133985;1680441753000;1000;0.000013;=(B8158-B8157);;0.061
134000;1680441754000;1000;0.000073;=(B8159-B8158);;0.109
134018;1680441755000;1000;0.000056;=(B8160-B8159);;0.074
134033;1680441756000;1000;0.000050;=(B8161-B8160);;0.044
134051;1680441757000;1000;0.000053;=(B8162-B8161);;0.053
134066;1680441758000;1000;0.000019;=(B8163-B8162);;0.029
134084;1680441759000;1000;0.000090;=(B8164-B8163);;0.046
134099;1680441760000;1000;0.000067;=(B8165-B8164);;0.06
134114;1680441761000;1000;0.000073;=(B8166-B8165);;0.035
134132;1680441762000;1000;0.000031;=(B8167-B8166);;0.089
134147;1680441763000;1000;0.000042;=(B8168-B8167);;0.104
134165;1680441764000;1000;0.000113;=(B8169-B8168);;0.104
134180;1680441765000;1000;0.000063;=(B8170-B8169);;0.088
134198;1680441766000;1000;0.000045;=(B8171-B8170);;0.077
134213;1680441767000;1000;0.000065;=(B8172-B8171);;0.077
134231;1680441768000;1000;0.000022;=(B8173-B8172);;0.03
134246;1680441769000;1000;0.000083;=(B8174-B8173);;0.049
134264;1680441770000;1000;0.000061;=(B8175-B8174);;0.07
134279;1680441771000;1000;0.000013;=(B8176-B8175);;0.05
134297;1680441772000;1000;0.000056;=(B8177-B8176);;0.054
134312;1680441773000;1000;0.000019;=(B8178-B8177);;0.068
134330;1680441774000;1000;0.000022;=(B8179-B8178);;0.087
134345;1680441775000;1000;0.000042;=(B8180-B8179);;0.043
134360;1680441776000;1000;0.000039;=(B8181-B8180);;0.033
134378;1680441777000;1000;0.000056;=(B8182-B8181);;0.09
134393;1680441778000;1000;0.000031;=(B8183-B8182);;0.031
134411;1680441779000;1000;0.000053;=(B8184-B8183);;0.08
134426;1680441780000;1000;0.000039;=(B8185-B8184);;0.032
134444;1680441781000;1000;0.000031;=(B8186-B8185);;0.045
134459;1680441782000;1000;0.000039;=(B8187-B8186);;0.115
134477;1680441783000;1000;0.000057;=(B8188-B8187);;0.072
134492;1680441784000;1000;0.000031;=(B8189-B8188);;0.043
134510;1680441785000;1000;0.000031;=(B8190-B8189);;0.119
134525;1680441786000;1000;0.000057;=(B8191-B8190);;0.104
134543;1680441787000;1000;0.000056;=(B8192-B8191);;0.099
134558;1680441788000;1000;0.000038;=(B8193-B8192);;0.054
134576;1680441789000;1000;0.000094;=(B8194-B8193);;0.064
134591;1680441790000;1000;0.000216;=(B8195-B8194);;0.068
134606;1680441791000;1000;0.000115;=(B8196-B8195);;0.095
134624;1680441792000;1000;0.000062;=(B8197-B8196);;0.043
134639;1680441793000;1000;0.000053;=(B8198-B8197);;0.058
134657;1680441794000;1000;0.000053;=(B8199-B8198);;0.06
134672;1680441795000;1000;0.000022;=(B8200-B8199);;0.009
134690;1680441796000;1000;0.000039;=(B8201-B8200);;0.11
134705;1680441797000;1000;0.000057;=(B8202-B8201);;0.039
134723;1680441798000;1000;0.000097;=(B8203-B8202);;0.085
134738;1680441799000;1000;0.000083;=(B8204-B8203);;0.039
134756;1680441800000;1000;0.000057;=(B8205-B8204);;0.058
134771;1680441801000;1000;0.000062;=(B8206-B8205);;0.086
134789;1680441802000;1000;0.000112;=(B8207-B8206);;0.041
134804;1680441803000;1000;0.000045;=(B8208-B8207);;0.051
134822;1680441804000;1000;0.000057;=(B8209-B8208);;0.162
134837;1680441805000;1000;0.000057;=(B8210-B8209);;0.047
134852;1680441806000;1000;0.000061;=(B8211-B8210);;0.029
134870;1680441807000;1000;0.000065;=(B8212-B8211);;0.012
134885;1680441808000;1000;0.000062;=(B8213-B8212);;0.118
134903;1680441809000;1000;0.000025;=(B8214-B8213);;0.029
134918;1680441810000;1000;0.000022;=(B8215-B8214);;0.024
134936;1680441811000;1000;0.000061;=(B8216-B8215);;0.096
134951;1680441812000;1000;0.000096;=(B8217-B8216);;0.116
134969;1680441813000;1000;0.000057;=(B8218-B8217);;0.072
134984;1680441814000;1000;0.000031;=(B8219-B8218);;0.038
135002;1680441815000;1000;0.000146;=(B8220-B8219);;0.095
135017;1680441816000;1000;0.000084;=(B8221-B8220);;0.118
135035;1680441817000;1000;0.000102;=(B8222-B8221);;0.081
135050;1680441818000;1000;0.000077;=(B8223-B8222);;0.035
135068;1680441819000;1000;0.000067;=(B8224-B8223);;0.015
135083;1680441820000;1000;0.000025;=(B8225-B8224);;0.071
135098;1680441821000;1000;0.000042;=(B8226-B8225);;0.049
135116;1680441822000;1000;0.000075;=(B8227-B8226);;0.05
135131;1680441823000;1000;0.000114;=(B8228-B8227);;0.067
135149;1680441824000;1000;0.000053;=(B8229-B8228);;0.014
135164;1680441825000;1000;0.000061;=(B8230-B8229);;0.02
135182;1680441826000;1000;0.000062;=(B8231-B8230);;0.017
135197;1680441827000;1000;0.000050;=(B8232-B8231);;0.045
135215;1680441828000;1000;0.000107;=(B8233-B8232);;0.048
135230;1680441829000;1000;0.000090;=(B8234-B8233);;0.052
135248;1680441830000;1000;0.000102;=(B8235-B8234);;0.096
135263;1680441831000;1000;0.000100;=(B8236-B8235);;0.05
135281;1680441832000;1000;0.000107;=(B8237-B8236);;0.069
135296;1680441833000;1000;0.000127;=(B8238-B8237);;0.066
135314;1680441834000;1000;0.000084;=(B8239-B8238);;0.107
135329;1680441835000;1000;0.000084;=(B8240-B8239);;0.076
135344;1680441836000;1000;0.000095;=(B8241-B8240);;0.059
135362;1680441837000;1000;0.000075;=(B8242-B8241);;0.036
135377;1680441838000;1000;0.000073;=(B8243-B8242);;0.074
135395;1680441839000;1000;0.000062;=(B8244-B8243);;0.024
135410;1680441840000;1000;0.000053;=(B8245-B8244);;0.008
135428;1680441841000;1000;0.000061;=(B8246-B8245);;0.054
135443;1680441842000;1000;0.000022;=(B8247-B8246);;0.023
135461;1680441843000;1000;0.000022;=(B8248-B8247);;0.032
135476;1680441844000;1000;0.000042;=(B8249-B8248);;0.072
135494;1680441845000;1000;0.000112;=(B8250-B8249);;0.119
135509;1680441846000;1000;0.000019;=(B8251-B8250);;0.026
135527;1680441847000;1000;0.000231;=(B8252-B8251);;0.024
135542;1680441848000;1000;0.000134;=(B8253-B8252);;0.096
135560;1680441849000;1000;0.000084;=(B8254-B8253);;0.094
135575;1680441850000;1000;0.000075;=(B8255-B8254);;0.041
135593;1680441851000;1000;0.000039;=(B8256-B8255);;0.08
135608;1680441852000;1000;0.000022;=(B8257-B8256);;0.016
135623;1680441853000;1000;0.000053;=(B8258-B8257);;0.094
135641;1680441854000;1000;0.000057;=(B8259-B8258);;0.071
135656;1680441855000;1000;0.000031;=(B8260-B8259);;0.076
135674;1680441856000;1000;0.000022;=(B8261-B8260);;0.043
135689;1680441857000;1000;0.000000;=(B8262-B8261);;0.042
135707;1680441858000;1000;0.000031;=(B8263-B8262);;0.021
135722;1680441859000;1000;0.000042;=(B8264-B8263);;0.04
135740;1680441860000;1000;0.000022;=(B8265-B8264);;0.078
135755;1680441861000;1000;0.000019;=(B8266-B8265);;0.068
135773;1680441862000;1000;0.000013;=(B8267-B8266);;0.021
135788;1680441863000;1000;0.000037;=(B8268-B8267);;0.048
135806;1680441864000;1000;0.000013;=(B8269-B8268);;0.037
135821;1680441865000;1000;0.000038;=(B8270-B8269);;0.045
135839;1680441866000;1000;0.000042;=(B8271-B8270);;0.078
135854;1680441867000;1000;0.000013;=(B8272-B8271);;0.077
135869;1680441868000;1000;0.000022;=(B8273-B8272);;0.035
135887;1680441869000;1000;0.000067;=(B8274-B8273);;0.065
135902;1680441870000;1000;0.000057;=(B8275-B8274);;0.04
135920;1680441871000;1000;0.000074;=(B8276-B8275);;0.064
135935;1680441872000;1000;0.000094;=(B8277-B8276);;0.012
135953;1680441873000;1000;0.000056;=(B8278-B8277);;0.044
135968;1680441874000;1000;0.000094;=(B8279-B8278);;0.061
135986;1680441875000;1000;0.000037;=(B8280-B8279);;0.037
136001;1680441876000;1000;0.000067;=(B8281-B8280);;0.077
136019;1680441877000;1000;0.000056;=(B8282-B8281);;0.033
136034;1680441878000;1000;0.000112;=(B8283-B8282);;0.047
136052;1680441879000;1000;0.000057;=(B8284-B8283);;0.112
136067;1680441880000;1000;0.000050;=(B8285-B8284);;0.109
136085;1680441881000;1000;0.000062;=(B8286-B8285);;0.046
136100;1680441882000;1000;0.000062;=(B8287-B8286);;0.061
136115;1680441883000;1000;0.000038;=(B8288-B8287);;0.124
136133;1680441884000;1000;0.000065;=(B8289-B8288);;0.04
136148;1680441885000;1000;0.000125;=(B8290-B8289);;0.031
136166;1680441886000;1000;0.000104;=(B8291-B8290);;0.042
136181;1680441887000;1000;0.000031;=(B8292-B8291);;0.066
136199;1680441888000;1000;0.000112;=(B8293-B8292);;0.059
136214;1680441889000;1000;0.000119;=(B8294-B8293);;0.093
136232;1680441890000;1000;0.000093;=(B8295-B8294);;0.022
136247;1680441891000;1000;0.000107;=(B8296-B8295);;0.062
136265;1680441892000;1000;0.000090;=(B8297-B8296);;0.031
136280;1680441893000;1000;0.000065;=(B8298-B8297);;0.054
136298;1680441894000;1000;0.000053;=(B8299-B8298);;0.095
136313;1680441895000;1000;0.000000;=(B8300-B8299);;0.032
136331;1680441896000;1000;0.000022;=(B8301-B8300);;0.068
136346;1680441897000;1000;0.000031;=(B8302-B8301);;0.045
136361;1680441898000;1000;0.000022;=(B8303-B8302);;0.042
136379;1680441899000;1000;0.000000;=(B8304-B8303);;0.026
136394;1680441900000;1000;0.000073;=(B8305-B8304);;0.065
136412;1680441901000;1000;0.000063;=(B8306-B8305);;0.026
136427;1680441902000;1000;0.000031;=(B8307-B8306);;0.052
136445;1680441903000;1000;0.000104;=(B8308-B8307);;0.035
136460;1680441904000;1000;0.000090;=(B8309-B8308);;0.06
136478;1680441905000;1000;0.000050;=(B8310-B8309);;0.021
136493;1680441906000;1000;0.000013;=(B8311-B8310);;0.033
136511;1680441907000;1000;0.000000;=(B8312-B8311);;0.036
136526;1680441908000;1000;0.000037;=(B8313-B8312);;0.022
136544;1680441909000;1000;0.000053;=(B8314-B8313);;0.02
136559;1680441910000;1000;0.000053;=(B8315-B8314);;0.094
136577;1680441911000;1000;0.000022;=(B8316-B8315);;0.043
136592;1680441912000;1000;0.000042;=(B8317-B8316);;0.049
136607;1680441913000;1000;0.000042;=(B8318-B8317);;0.052
136625;1680441914000;1000;0.000075;=(B8319-B8318);;0.057
136640;1680441915000;1000;0.000065;=(B8320-B8319);;0.023
136658;1680441916000;1000;0.000053;=(B8321-B8320);;0.049
136673;1680441917000;1000;0.000042;=(B8322-B8321);;0.013
136691;1680441918000;1000;0.000065;=(B8323-B8322);;0.037
136706;1680441919000;1000;0.000073;=(B8324-B8323);;0.041
136724;1680441920000;1000;0.000042;=(B8325-B8324);;0.045
136739;1680441921000;1000;0.000037;=(B8326-B8325);;0.026
136757;1680441922000;1000;0.000077;=(B8327-B8326);;0.045
136772;1680441923000;1000;0.000063;=(B8328-B8327);;0.029
136790;1680441924000;1000;0.000050;=(B8329-B8328);;0.025
136805;1680441925000;1000;0.000084;=(B8330-B8329);;0.053
136823;1680441926000;1000;0.000063;=(B8331-B8330);;0.046
136838;1680441927000;1000;0.000113;=(B8332-B8331);;0.142
136856;1680441928000;1000;0.000095;=(B8333-B8332);;0.037
136871;1680441929000;1000;0.000112;=(B8334-B8333);;0.014
